date,dstip,srcport,dstport,srcip,td,pkt,byt
2016-04-06 17:20:46,719034636,49247,54439,708973511,0.316,8,2062
2016-04-06 17:20:46,719034617,53,54944,732192164,0.312,3,180
2016-04-06 17:20:46,719034636,49247,54440,708973511,0.312,7,1102
2016-04-06 17:20:46,3626690987,443,55403,719036079,10.308,14,6431
2016-04-06 17:20:46,719034752,49380,80,3564513082,10.308,9,1862
2016-04-06 17:20:46,719036079,55403,443,3626690987,10.308,19,2837
2016-04-06 17:20:46,2784757421,80,44870,719034999,0.308,4,600
2016-04-06 17:20:46,732179822,15423,443,719034713,0.308,9,1762
2016-04-06 17:20:46,719035192,45173,80,3270069509,0.308,5,795
2016-04-06 17:20:46,3564513082,80,49380,719034752,10.308,14,11072
2016-04-06 17:20:46,719034987,50324,80,3510380189,38.304,28,1533
2016-04-06 17:20:46,719035164,15499,443,1251872994,1.304,12,2861
2016-04-06 17:20:46,3542549666,443,56890,719036079,4.3039999999999985,14,10321
2016-04-06 17:20:46,719036079,56890,443,3542549666,4.3039999999999985,12,2406
2016-04-06 17:20:46,719035603,4757,80,3508685734,0.3,5,612
2016-04-06 17:20:46,719034752,15464,80,1725443304,0.3,9,732
2016-04-06 17:20:46,719035164,38801,443,1084808169,1.296,12,2877
2016-04-06 17:20:46,719034682,52542,80,3544146237,0.29600000000000004,5,1465
2016-04-06 17:20:46,719035192,61871,80,3270069509,0.292,5,788
2016-04-06 17:20:46,719035164,35029,443,1245295173,1.2919999999999998,12,2865
2016-04-06 17:20:46,3512217933,25,39021,719034978,1.288,31,4723
2016-04-06 17:20:46,719034645,4678,80,3561799067,0.28800000000000003,5,363
2016-04-06 17:20:46,3561799067,80,4678,719034645,0.28800000000000003,6,2928
2016-04-06 17:20:46,719035164,18128,443,1188208518,1.288,16,3061
2016-04-06 17:20:46,1291252045,80,56102,719036064,0.284,31,41390
2016-04-06 17:20:46,719034713,443,15399,3222669103,0.284,7,580
2016-04-06 17:20:46,719036060,55820,443,2821066085,2.2840000000000003,9,1757
2016-04-06 17:20:46,2821066085,443,55820,719036060,2.2840000000000003,8,1817
2016-04-06 17:20:46,719035001,52878,443,3627277285,0.28,9,1414
2016-04-06 17:20:46,719034645,4679,80,3561799067,0.28,9,523
2016-04-06 17:20:46,719036093,49841,110,3383167284,0.28,8,399
2016-04-06 17:20:46,719035603,54657,80,2768961930,0.28,5,608
2016-04-06 17:20:46,3561799067,80,4679,719034645,0.28,23,29016
2016-04-06 17:20:46,3627277285,443,52878,719035001,0.28,11,5175
2016-04-06 17:20:46,954491777,0,769,719036351,43.28,3,204
2016-04-06 17:20:46,3383167284,110,49841,719036093,0.28,9,494
2016-04-06 17:20:46,2138630315,80,2380,719034978,0.28,13,12707
2016-04-06 17:20:46,719035164,33263,443,1086111669,1.276,13,2901
2016-04-06 17:20:46,719035603,49263,443,3382833647,4.276,11,1330
2016-04-06 17:20:46,2821066085,443,55821,719036060,12.276,5,349
2016-04-06 17:20:46,3627277285,443,52874,719035001,0.276,33,42345
2016-04-06 17:20:46,719035001,52874,443,3627277285,0.276,18,1779
2016-04-06 17:20:46,1291252045,80,56087,719036064,0.272,32,43069
2016-04-06 17:20:46,3627277285,80,50619,719035001,1.272,82,117237
2016-04-06 17:20:46,719035001,50619,80,3627277285,1.272,46,2383
2016-04-06 17:20:46,3627628805,80,34568,719036090,5.272,58,75045
2016-04-06 17:20:46,719036090,34568,80,3627628805,5.272,51,6528
2016-04-06 17:20:46,719035226,46031,443,3543132627,1.268,12,2861
2016-04-06 17:20:46,3507101340,80,49898,719034771,2.26,31,41337
2016-04-06 17:20:46,719035603,62374,80,3382954767,0.26,5,621
2016-04-06 17:20:46,719035192,49941,80,1249437144,6.26,17,1279
2016-04-06 17:20:46,3510380189,80,50324,719034987,38.256,57,79067
2016-04-06 17:20:46,3507101340,80,49900,719034771,2.256,38,51746
2016-04-06 17:20:46,719035603,62591,443,3627956210,4.256,8,997
2016-04-06 17:20:46,719035162,13402,443,1251873117,1.256,7,1207
2016-04-06 17:20:46,1725443304,80,15464,719034752,0.256,3,164
2016-04-06 17:20:46,719035603,4756,80,3508685734,0.252,5,606
2016-04-06 17:20:46,1748273087,80,35767,719034985,0.248,6,1384
2016-04-06 17:20:46,719034713,443,15415,732179818,0.244,30,30574
2016-04-06 17:20:46,3222669103,15399,443,719034713,0.244,6,1015
2016-04-06 17:20:46,719036242,64319,8245,2963585162,0.244,5,289
2016-04-06 17:20:46,732179818,15415,443,719034713,0.24,18,1782
2016-04-06 17:20:46,2947671335,80,14887,719034771,0.24,3,128
2016-04-06 17:20:46,3542786398,8000,53705,719036242,310.236,63,2520
2016-04-06 17:20:46,719035192,52182,80,3687069016,5.2360000000000015,5,224
2016-04-06 17:20:46,3544146237,80,52542,719034682,0.236,3,1271
2016-04-06 17:20:46,1160328322,80,49608,719035012,0.236,19,23305
2016-04-06 17:20:46,3542786398,8000,53706,719036242,310.236,63,2520
2016-04-06 17:20:46,3627277285,443,52877,719035001,0.228,10,5135
2016-04-06 17:20:46,3627277285,443,52871,719035001,0.228,10,4961
2016-04-06 17:20:46,719035001,52871,443,3627277285,0.228,10,1458
2016-04-06 17:20:46,719035001,52877,443,3627277285,0.228,9,1414
2016-04-06 17:20:46,3493975678,80,49511,719034752,22.224,13,10064
2016-04-06 17:20:46,719035162,80,40411,732179470,10.224,4,601
2016-04-06 17:20:46,719034752,49511,80,3493975678,22.224,10,2595
2016-04-06 17:20:46,3627277285,443,52879,719035001,0.224,12,8184
2016-04-06 17:20:46,719035001,52879,443,3627277285,0.224,9,1418
2016-04-06 17:20:46,3402980263,80,55192,719034682,0.21600000000000005,3,1271
2016-04-06 17:20:46,719035603,26761,443,3564501131,4.216,8,1031
2016-04-06 17:20:46,719035671,443,54048,3177424724,1.216,27,5402
2016-04-06 17:20:46,2239052693,25,1226,719036065,2.216,11,713
2016-04-06 17:20:46,4104244420,15431,443,719034713,0.212,8,1959
2016-04-06 17:20:46,719035192,57833,80,3746607951,0.208,11,1184
2016-04-06 17:20:46,719034713,443,15413,732179815,0.204,7,580
2016-04-06 17:20:46,719035631,9080,44751,621092138,0.204,5,1259
2016-04-06 17:20:46,3777464582,53,4444,719034815,55.20399999999999,1245,1867500
2016-04-06 17:20:46,1909007448,80,59846,719034988,0.204,19,21985
2016-04-06 17:20:46,3777464582,0,0,719034815,55.20399999999999,2490,3250695
2016-04-06 17:20:46,3156164983,80,30682,719034754,0.196,7,5320
2016-04-06 17:20:46,3402980263,80,55191,719034682,0.192,3,1271
2016-04-06 17:20:46,719035001,52886,443,3627277285,0.192,7,1537
2016-04-06 17:20:46,719034754,30682,80,3156164983,0.192,8,618
2016-04-06 17:20:46,3627277285,443,52886,719035001,0.192,9,1826
2016-04-06 17:20:46,719034752,42846,80,3564445912,1.192,9,2200
2016-04-06 17:20:46,3564445912,80,42846,719034752,1.192,13,10648
2016-04-06 17:20:46,1155750886,25,20434,719035032,2.184,3,132
2016-04-06 17:20:46,719036245,60795,466,1718680311,9.184,3,144
2016-04-06 17:20:46,3627277285,443,52880,719035001,0.17600000000000002,11,6037
2016-04-06 17:20:46,719036264,55959,30007,613778349,0.17600000000000002,6,1371
2016-04-06 17:20:46,3056247299,22,46321,719034990,11.175999999999998,20,3110
2016-04-06 17:20:46,1440711445,62281,443,719036341,37.176,3,121
2016-04-06 17:20:46,719035001,52880,443,3627277285,0.17600000000000002,8,1309
2016-04-06 17:20:46,719036341,443,62281,1440711445,37.176,4,225
2016-04-06 17:20:46,2821066146,443,54046,719036060,3.176,21,13285
2016-04-06 17:20:46,719036060,54046,443,2821066146,3.176,19,9395
2016-04-06 17:20:46,3494072339,110,61649,719035008,0.172,8,475
2016-04-06 17:20:46,1081209561,443,40276,719036060,8.172,43,44829
2016-04-06 17:20:46,2659246072,993,14579,719035009,11.172,34,20185
2016-04-06 17:20:46,719035192,1162,80,621128791,0.172,5,767
2016-04-06 17:20:46,719035008,61649,110,3494072339,0.172,8,400
2016-04-06 17:20:46,719035192,1165,80,621128791,0.168,5,812
2016-04-06 17:20:46,719036060,54972,443,2821066084,5.16,19,3280
2016-04-06 17:20:46,732179815,15413,443,719034713,0.16,6,1015
2016-04-06 17:20:46,2821066084,443,54972,719036060,5.16,27,25828
2016-04-06 17:20:46,719035162,80,40412,732179470,10.16,4,601
2016-04-06 17:20:46,719035192,1986,80,3390737377,0.156,9,976
2016-04-06 17:20:46,2821350843,2796,8291,719036341,0.156,4,172
2016-04-06 17:20:46,719035631,9080,44750,621092138,0.156,5,1259
2016-04-06 17:20:46,719035192,51992,80,3746618474,0.156,11,1118
2016-04-06 17:20:46,719035238,25,60773,3222669159,1.152,114,10999
2016-04-06 17:20:46,719034682,50798,80,3748762145,0.152,5,1465
2016-04-06 17:20:46,719036060,55796,443,2821066108,11.152,28,6578
2016-04-06 17:20:46,719035192,1164,80,621128791,0.152,5,798
2016-04-06 17:20:46,2821066108,443,55796,719036060,11.152,39,39529
2016-04-06 17:20:46,719035164,14305,443,868160077,1.152,13,2913
2016-04-06 17:20:46,719035192,1163,80,621128791,0.152,5,761
2016-04-06 17:20:46,732179822,55208,443,719036342,0.14800000000000002,2,1443
2016-04-06 17:20:46,719035635,34153,40003,3543673067,0.14400000000000002,5,420
2016-04-06 17:20:46,719035192,51991,80,3746618474,0.14400000000000002,10,1078
2016-04-06 17:20:46,1015471177,35256,25,719034632,0.14400000000000002,3,120
2016-04-06 17:20:46,719035192,1984,80,3390737377,0.14400000000000002,9,976
2016-04-06 17:20:46,719034713,443,15429,958336641,7.144,10,2080
2016-04-06 17:20:46,958336641,15429,443,719034713,7.144,9,1681
2016-04-06 17:20:46,719035192,1987,80,3390737377,0.14400000000000002,17,1296
2016-04-06 17:20:46,719035192,1988,80,3390737377,0.14,9,976
2016-04-06 17:20:46,2234968491,60792,80,719036130,0.136,6,369
2016-04-06 17:20:46,2234968491,60791,80,719036130,0.136,6,369
2016-04-06 17:20:46,719035192,1985,80,3390737377,0.136,13,1136
2016-04-06 17:20:46,719035192,1992,80,3390737377,0.132,11,1056
2016-04-06 17:20:46,719035192,1990,80,3390737377,0.132,14,1176
2016-04-06 17:20:46,732179815,60799,443,719034713,0.128,3,1508
2016-04-06 17:20:46,3627187391,443,54564,719036060,5.127999999999999,22,21867
2016-04-06 17:20:46,3667504264,80,56557,719034994,0.128,8,6180
2016-04-06 17:20:46,2947671355,80,14696,719034752,1.128,22,28091
2016-04-06 17:20:46,1053565190,3306,55568,719036124,0.128,7,1021
2016-04-06 17:20:46,719034994,56557,80,3667504264,0.128,7,800
2016-04-06 17:20:46,719036060,54564,443,3627187391,5.127999999999999,18,2653
2016-04-06 17:20:46,719035192,1989,80,3390737377,0.124,9,976
2016-04-06 17:20:46,719035192,1995,80,3390737377,0.12,10,1016
2016-04-06 17:20:46,719035192,1991,80,3390737377,0.12,10,1016
2016-04-06 17:20:46,1291252045,80,56081,719036064,0.12,5,680
2016-04-06 17:20:46,719035192,1993,80,3390737377,0.12,13,1136
2016-04-06 17:20:46,3748762145,80,50798,719034682,0.116,3,1271
2016-04-06 17:20:46,719035192,1983,80,3390737377,0.116,11,1056
2016-04-06 17:20:46,719036254,5938,49225,1760273404,55.11600000000001,2,128
2016-04-06 17:20:46,719034645,4680,80,3561799067,1.112,30,1363
2016-04-06 17:20:46,719035192,1982,80,3390737377,0.112,8,936
2016-04-06 17:20:46,719035631,9080,44754,621092138,0.112,5,1259
2016-04-06 17:20:46,1531599230,25,40746,719034700,0.112,8,607
2016-04-06 17:20:46,719035631,9080,44752,621092138,0.112,5,1260
2016-04-06 17:20:46,719035631,9080,44753,621092138,0.112,5,1260
2016-04-06 17:20:46,3561799067,80,4680,719034645,1.112,99,139074
2016-04-06 17:20:46,1205789533,25,39933,719035030,2.108,10,722
2016-04-06 17:20:46,719035631,9080,44756,621092138,0.108,5,1262
2016-04-06 17:20:46,719035631,9080,44755,621092138,0.108,5,1260
2016-04-06 17:20:46,719036084,54364,80,2962881788,10.104,7,1748
2016-04-06 17:20:46,719035192,52078,80,627153993,0.104,9,1020
2016-04-06 17:20:46,719036090,34569,80,3627628805,5.104,22,4462
2016-04-06 17:20:46,3627628805,80,34569,719036090,5.1,21,22425
2016-04-06 17:20:46,2821066095,443,50200,719036060,51.1,20,13820
2016-04-06 17:20:46,2962881788,80,54364,719036084,10.1,5,577
2016-04-06 17:20:46,719035164,40121,443,1186644131,2.096,12,2849
2016-04-06 17:20:46,719036060,50200,443,2821066095,51.096,16,2617
2016-04-06 17:20:46,1126465515,80,53610,719034872,0.092,2,92
2016-04-06 17:20:46,2234968491,60808,80,719036130,0.092,6,494
2016-04-06 17:20:46,719035141,4930,443,3509593920,30.092,11,1478
2016-04-06 17:20:46,2234968491,60830,80,719036130,0.092,5,442
2016-04-06 17:20:46,719036060,51925,443,2821066053,6.0920000000000005,19,4741
2016-04-06 17:20:46,719034872,53610,80,1126465515,0.092,3,715
2016-04-06 17:20:46,2821066053,443,51925,719036060,6.0920000000000005,17,11678
2016-04-06 17:20:46,719036060,51926,443,2821066053,6.0920000000000005,44,5857
2016-04-06 17:20:46,719036060,51927,443,2821066053,6.087999999999999,23,5483
2016-04-06 17:20:46,2821066053,443,51926,719036060,6.087999999999999,68,85729
2016-04-06 17:20:46,719036060,51928,443,2821066053,6.087999999999999,26,4488
2016-04-06 17:20:46,719036060,51929,443,2821066053,6.087999999999999,22,5269
2016-04-06 17:20:46,2821066053,443,51929,719036060,6.084,25,21224
2016-04-06 17:20:46,2821066053,443,51927,719036060,6.084,27,23960
2016-04-06 17:20:46,719035671,49289,80,3628049504,6.084,37,5338
2016-04-06 17:20:46,2821066053,443,51928,719036060,6.084,33,35534
2016-04-06 17:20:46,719035631,3694,22,3782359555,9.084,3,144
2016-04-06 17:20:46,719036341,8291,2796,2821350843,0.084,2,92
2016-04-06 17:20:46,719035671,49292,80,3628049504,6.08,30,4327
2016-04-06 17:20:46,1126465515,80,53611,719034872,0.08,2,92
2016-04-06 17:20:46,719032601,10804,80,3542188724,0.076,2,80
2016-04-06 17:20:46,719034713,80,65368,3527060076,0.076,5,349
2016-04-06 17:20:46,3527060076,65368,80,719034713,0.076,6,1415
2016-04-06 17:20:46,719032601,10807,80,3542188724,0.076,2,80
2016-04-06 17:20:46,719032601,10809,80,3542188724,0.076,2,80
2016-04-06 17:20:46,719035603,56672,443,1137704002,2.072,9,1127
2016-04-06 17:20:46,719032601,10805,80,3542188724,0.07200000000000001,2,80
2016-04-06 17:20:46,719034683,56297,443,2768913444,0.07200000000000001,2,1077
2016-04-06 17:20:46,719032601,10808,80,3542188724,0.07200000000000001,2,80
2016-04-06 17:20:46,719034713,443,51319,732179822,0.07200000000000001,4,1679
2016-04-06 17:20:46,719034872,53611,80,1126465515,0.07200000000000001,3,712
2016-04-06 17:20:46,3748898481,2799,8291,719036341,0.068,4,172
2016-04-06 17:20:46,3390988287,2797,8291,719036341,0.068,4,172
2016-04-06 17:20:46,3542786398,8000,53695,719036242,310.068,63,2520
2016-04-06 17:20:46,3493884579,80,33346,719034850,0.068,7,4344
2016-04-06 17:20:46,719032601,10806,80,3542188724,0.068,2,80
2016-04-06 17:20:46,719035236,37702,80,1131573112,1.068,38,2348
2016-04-06 17:20:46,719035162,12422,443,1251901869,15.068,12,2000
2016-04-06 17:20:46,719036252,443,49990,3426534046,2.068,14,6172
2016-04-06 17:20:46,719034713,5228,18370,3428956754,45.06800000000001,2,104
2016-04-06 17:20:46,3542786398,8000,53708,719036242,310.068,63,2520
2016-04-06 17:20:46,719034872,53612,80,1126465515,0.064,3,738
2016-04-06 17:20:46,3428956754,18370,5228,719034713,45.06399999999999,2,82
2016-04-06 17:20:46,1126465515,80,53612,719034872,0.064,2,92
2016-04-06 17:20:46,719034850,33346,80,3493884579,0.064,7,764
2016-04-06 17:20:46,719035623,58445,80,3270067106,9.064,104,6518
2016-04-06 17:20:46,625905394,2798,8291,719036341,0.06,4,172
2016-04-06 17:20:46,719034713,443,60799,732179815,0.06,2,2756
2016-04-06 17:20:46,719036245,443,39457,1599979477,12.056,32,12908
2016-04-06 17:20:46,719035603,49988,80,2769007468,0.056,5,605
2016-04-06 17:20:46,719032690,3553,80,2821418172,320.056,205,69953
2016-04-06 17:20:46,719036060,60871,443,2206858290,6.056,7,891
2016-04-06 17:20:46,719036245,443,39460,1599979477,12.052,89,102282
2016-04-06 17:20:46,719036245,443,39461,1599979477,12.052,105,124297
2016-04-06 17:20:46,719035603,52987,443,1137823368,29.052,11,1210
2016-04-06 17:20:46,719036245,443,39458,1599979477,12.052,104,116240
2016-04-06 17:20:46,1111144006,25,60168,719034668,4.052,37,1841
2016-04-06 17:20:46,719036245,443,39459,1599979477,12.052,25,11212
2016-04-06 17:20:46,732179822,51319,443,719034713,0.048,4,1795
2016-04-06 17:20:46,719034985,33337,36873,718268610,0.048,6,252
2016-04-06 17:20:46,719034752,49894,80,3507101340,6.047999999999999,5,224
2016-04-06 17:20:46,1531412190,80,28694,719036095,0.044,16,22620
2016-04-06 17:20:46,718268610,36873,33337,719034985,0.044,5,1799
2016-04-06 17:20:46,1725443304,80,15464,719034752,0.044,4,5230
2016-04-06 17:20:46,719035603,54523,443,3491442580,22.044,12,1257
2016-04-06 17:20:46,719034752,49892,80,3507101340,6.044,5,224
2016-04-06 17:20:46,4105631164,49170,5228,719034713,45.044,2,82
2016-04-06 17:20:46,719034713,5228,49170,4105631164,45.044,2,104
2016-04-06 17:20:46,719035603,56671,443,1137704002,1.044,9,1129
2016-04-06 17:20:46,719034752,49895,80,3507101340,6.044,5,224
2016-04-06 17:20:46,719034752,49893,80,3507101340,6.044,5,224
2016-04-06 17:20:46,719034752,49897,80,3507101340,6.04,5,224
2016-04-06 17:20:46,3542786398,8000,53696,719036242,310.04,63,2520
2016-04-06 17:20:46,719036341,80,57085,3222669093,0.04,3,283
2016-04-06 17:20:46,719036341,8291,2799,3748898481,0.036000000000000004,2,92
2016-04-06 17:20:46,719036341,8291,2797,3390988287,0.036000000000000004,2,92
2016-04-06 17:20:46,2206797804,80,61005,719034752,15.032,4,184
2016-04-06 17:20:46,719036252,443,49989,3426534046,2.028,14,6172
2016-04-06 17:20:46,719032690,3649,80,2821418172,320.028,206,69951
2016-04-06 17:20:46,719036245,60048,53761,3382385818,9.024,3,152
2016-04-06 17:20:46,719035671,49291,80,3628049504,6.02,40,5248
2016-04-06 17:20:46,719036130,53,48406,2403862665,0.02,2,175
2016-04-06 17:20:46,719035671,49290,80,3628049504,6.02,33,4390
2016-04-06 17:20:46,719036060,9929,443,629990053,11.02,22,3148
2016-04-06 17:20:46,629990053,443,9929,719036060,11.02,33,33606
2016-04-06 17:20:46,719034641,39042,25,1336653615,1.02,6,361
2016-04-06 17:20:46,719034752,61005,80,2206797804,15.02,5,224
2016-04-06 17:20:46,3961896929,53,11942,719034815,0.016,25,37500
2016-04-06 17:20:46,2206858290,443,60871,719036060,6.016,7,429
2016-04-06 17:20:46,719036245,60668,53761,3383031315,21.016,2,179
2016-04-06 17:20:46,3542786398,8000,53700,719036242,310.016,63,2520
2016-04-06 17:20:46,719036245,443,27226,732180923,0.012,3,1498
2016-04-06 17:20:46,719036245,443,54044,732179466,0.012,2,80
2016-04-06 17:20:46,719036245,50664,29802,3519763233,9.012,3,152
2016-04-06 17:20:46,719034983,57804,80,1285845465,43.012,5,272
2016-04-06 17:20:46,3961896929,53,54812,719034815,0.012,25,37500
2016-04-06 17:20:46,719034752,61006,80,2206797804,15.008,5,224
2016-04-06 17:20:46,2206797804,80,61006,719034752,15.008,4,184
2016-04-06 17:20:46,719036341,0,0,4118112862,310.008,32,1024
2016-04-06 17:20:46,719035603,65418,443,3508728282,7.004,11,1149
2016-04-06 17:20:46,2947671335,80,14887,719034771,0.004,9,12930
2016-04-06 17:20:46,719035603,54522,443,3491442580,5.004,12,1251
2016-04-06 17:20:46,719035671,49293,80,3628049504,6.004,36,5120
2016-04-06 17:20:47,2403374271,53,58018,719034988,0.0,1,76
2016-04-06 17:20:47,1061206073,59475,4070,719034713,0.0,1,40
2016-04-06 17:20:47,1010760452,62618,53,719034713,0.0,1,83
2016-04-06 17:20:47,1008554718,64809,53,719034713,0.0,1,74
2016-04-06 17:20:47,953355068,62535,53,719034713,0.0,1,85
2016-04-06 17:20:47,953354885,63491,53,719034713,0.0,1,85
2016-04-06 17:20:47,922412439,63655,53,719034713,0.0,1,96
2016-04-06 17:20:47,1151498298,62606,53,719034713,0.0,1,87
2016-04-06 17:20:47,904152525,62981,53,719034713,0.0,1,85
2016-04-06 17:20:47,904152243,65006,53,719034713,0.0,1,85
2016-04-06 17:20:47,904151374,62528,53,719034713,0.0,1,85
2016-04-06 17:20:47,904151426,64705,53,719034713,0.0,1,85
2016-04-06 17:20:47,904151424,63757,53,719034713,0.0,1,99
2016-04-06 17:20:47,904151424,62705,53,719034713,0.0,1,99
2016-04-06 17:20:47,922412439,64996,53,719034713,0.0,1,96
2016-04-06 17:20:47,2403861754,35171,53,719035012,0.0,1,67
2016-04-06 17:20:47,864420397,53,33140,719034985,0.0,1,169
2016-04-06 17:20:47,1441080689,62802,53,719034713,0.0,1,73
2016-04-06 17:20:47,2403862665,59347,53,719034989,0.0,1,78
2016-04-06 17:20:47,2403862665,48425,53,719034994,0.0,1,72
2016-04-06 17:20:47,864044229,53,17733,719034686,0.0,1,177
2016-04-06 17:20:47,2403862665,54612,53,719034994,0.0,1,75
2016-04-06 17:20:47,864420397,53,34164,719034686,0.0,1,151
2016-04-06 17:20:47,2403862665,42140,53,719035008,0.0,1,74
2016-04-06 17:20:47,2596534597,53,55037,719035008,0.0,1,99
2016-04-06 17:20:47,2596535246,53,34588,719035008,0.0,1,99
2016-04-06 17:20:47,2403862665,34102,53,719035011,0.0,1,72
2016-04-06 17:20:47,2403862665,47869,53,719035011,0.0,1,64
2016-04-06 17:20:47,2403861754,33361,53,719035012,0.0,1,72
2016-04-06 17:20:47,707185313,80,44447,719035012,0.0,1,52
2016-04-06 17:20:47,2403374259,53,30112,719034988,0.0,1,76
2016-04-06 17:20:47,2403862665,55598,53,719034989,0.0,1,78
2016-04-06 17:20:47,2961271300,0,771,719034715,0.0,1,228
2016-04-06 17:20:47,1441080421,64552,53,719034713,0.0,1,62
2016-04-06 17:20:47,2403374260,53,34846,719034988,0.0,1,76
2016-04-06 17:20:47,877533986,64713,53,719034713,0.0,1,61
2016-04-06 17:20:47,877533822,64569,53,719034713,0.0,1,70
2016-04-06 17:20:47,962077852,53,12672,719034631,0.0,1,87
2016-04-06 17:20:47,614070519,53,24004,719034631,0.0,1,80
2016-04-06 17:20:47,3994038644,53,53,719034631,0.0,2,114
2016-04-06 17:20:47,3654746425,53,53,719034631,0.0,1,91
2016-04-06 17:20:47,3627274413,53,62534,719034631,0.0,1,80
2016-04-06 17:20:47,3533028671,53,53,719034631,0.0,1,83
2016-04-06 17:20:47,3533028670,53,53,719034631,0.0,4,272
2016-04-06 17:20:47,3495641106,53,49576,719034631,0.0,1,104
2016-04-06 17:20:47,3428920945,53,59992,719034631,0.0,1,87
2016-04-06 17:20:47,3428920767,53,58904,719034631,0.0,1,165
2016-04-06 17:20:47,689375565,53,25175,719034686,0.0,1,177
2016-04-06 17:20:47,3428920523,53,45863,719034631,0.0,1,63
2016-04-06 17:20:47,3428944428,53,50197,719034631,0.0,1,76
2016-04-06 17:20:47,2810741305,53,54882,719034631,0.0,1,77
2016-04-06 17:20:47,2810741305,53,42384,719034631,0.0,1,87
2016-04-06 17:20:47,2810741305,53,31085,719034631,0.0,1,77
2016-04-06 17:20:47,1531599230,53,3029,719034686,0.0,1,177
2016-04-06 17:20:47,962077853,53,9914,719034686,0.0,1,166
2016-04-06 17:20:47,962077852,53,5949,719034686,0.0,1,123
2016-04-06 17:20:47,962077852,53,16725,719034686,0.0,1,183
2016-04-06 17:20:47,962077852,53,12625,719034686,0.0,1,200
2016-04-06 17:20:47,962077852,53,10854,719034686,0.0,1,136
2016-04-06 17:20:47,868950964,53,22100,719034686,0.0,1,182
2016-04-06 17:20:47,962077852,53,8063,719034631,0.0,1,87
2016-04-06 17:20:47,904151178,64250,53,719034713,0.0,1,85
2016-04-06 17:20:47,962077854,53,13612,719034631,0.0,1,74
2016-04-06 17:20:47,1063029517,53,53,719034631,0.0,4,272
2016-04-06 17:20:47,722388745,64911,53,719034713,0.0,1,80
2016-04-06 17:20:47,722386953,64510,53,719034713,0.0,1,83
2016-04-06 17:20:47,542600865,64447,53,719034713,0.0,1,76
2016-04-06 17:20:47,542600865,63554,53,719034713,0.0,1,65
2016-04-06 17:20:47,542600622,62641,53,719034713,0.0,1,76
2016-04-06 17:20:47,542030690,62647,53,719034713,0.0,1,61
2016-04-06 17:20:47,542030690,62528,53,719034713,0.0,1,78
2016-04-06 17:20:47,542030557,63366,53,719034713,0.0,1,80
2016-04-06 17:20:47,4033060921,64110,53,719034713,0.0,1,90
2016-04-06 17:20:47,3590462141,64256,53,719034713,0.0,1,75
2016-04-06 17:20:47,3590462141,63442,53,719034713,0.0,1,74
2016-04-06 17:20:47,3500783442,65000,53,719034713,0.0,1,82
2016-04-06 17:20:47,3500783438,64596,53,719034713,0.0,1,82
2016-04-06 17:20:47,3497380891,64743,53,719034713,0.0,1,83
2016-04-06 17:20:47,3307244851,63038,53,719034713,0.0,1,79
2016-04-06 17:20:47,3307244849,62647,53,719034713,0.0,1,79
2016-04-06 17:20:47,3297570064,63345,53,719034713,0.0,1,67
2016-04-06 17:20:47,3297569968,63943,53,719034713,0.0,1,78
2016-04-06 17:20:47,3297569968,62899,53,719034713,0.0,1,78
2016-04-06 17:20:47,3239814447,19927,40019,719034713,0.0,1,68
2016-04-06 17:20:47,3913034794,25,2124,719034703,0.0,1,40
2016-04-06 17:20:47,1531599230,53,15271,719034631,0.0,1,64
2016-04-06 17:20:47,877533967,12559,53,719034700,0.0,1,79
2016-04-06 17:20:47,962077854,53,16501,719034631,0.0,1,74
2016-04-06 17:20:47,2403861754,33913,53,719035037,0.0,1,72
2016-04-06 17:20:47,719034713,53,64996,922412439,0.0,1,303
2016-04-06 17:20:47,2403861754,42860,53,719035037,0.0,1,67
2016-04-06 17:20:47,719034713,53,62981,904152525,0.0,1,170
2016-04-06 17:20:47,719034713,53,65006,904152243,0.0,1,350
2016-04-06 17:20:47,719036354,53,60522,904152224,0.0,1,267
2016-04-06 17:20:47,719034713,53,62528,904151374,0.0,1,166
2016-04-06 17:20:47,719034713,53,64705,904151426,0.0,1,222
2016-04-06 17:20:47,719034713,53,63757,904151424,0.0,1,181
2016-04-06 17:20:47,719034713,53,62705,904151424,0.0,1,252
2016-04-06 17:20:47,719034713,53,64250,904151178,0.0,1,238
2016-04-06 17:20:47,719034686,22100,53,868950964,0.0,1,69
2016-04-06 17:20:47,719036094,8364,53,865546022,0.0,1,71
2016-04-06 17:20:47,719034579,0,2048,800435088,0.0,1,28
2016-04-06 17:20:47,719036252,80,53427,732180913,0.0,1,52
2016-04-06 17:20:47,719036252,80,40017,732180913,0.0,1,52
2016-04-06 17:20:47,719036342,443,55208,732179822,0.0,1,1378
2016-04-06 17:20:47,719035238,53,60536,722388745,0.0,1,85
2016-04-06 17:20:47,719035238,53,55999,722388745,0.0,1,85
2016-04-06 17:20:47,719035238,53,27821,722388745,0.0,1,85
2016-04-06 17:20:47,719034713,53,64911,722388745,0.0,1,96
2016-04-06 17:20:47,719036354,53,58224,722388342,0.0,1,127
2016-04-06 17:20:47,719035660,53,62464,722388342,0.0,1,77
2016-04-06 17:20:47,719035660,53,61649,722388342,0.0,1,77
2016-04-06 17:20:47,719035660,53,61043,722388342,0.0,1,79
2016-04-06 17:20:47,719035660,53,60900,722388342,0.0,1,77
